filename,species,scientific_name,location,country,length,quality,date,id,url
xeno_audio/dicrurus_leucophaeus\93926_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Kaeng Krachan National Park, KM 26-29, Phetchaburi",Thailand,0:32,B,2012-01-25,93926,https://xeno-canto.org/93926
xeno_audio/corvus_macrorhynchos\973275_Large-billed_Crow_Thailand_A.wav,Large-billed Crow,Corvus macrorhynchos,"Huay Chorakhe Mak NHA, Tambon Sakae Phrong, Amphoe Mueang Buri Ram, Chang Wat Buri Ram",Thailand,3:16,A,2025-02-13,973275,https://xeno-canto.org/973275
xeno_audio/corvus_macrorhynchos\973077_Large-billed_Crow_Thailand_A.wav,Large-billed Crow,Corvus macrorhynchos,"Huay Chorakhe Mak NHA, Tambon Sakae Phrong, Amphoe Mueang Buri Ram, Chang Wat Buri Ram",Thailand,1:31,A,2025-02-12,973077,https://xeno-canto.org/973077
xeno_audio/corvus_macrorhynchos\842166_Large-billed_Crow_Thailand_A.wav,Large-billed Crow,Corvus macrorhynchos,"Yan Nawa (near  Bangkok), Sathon, Krung Thep Maha Nakhon",Thailand,0:37,A,2023-11-15,842166,https://xeno-canto.org/842166
xeno_audio/corvus_macrorhynchos\841865_Large-billed_Crow_Thailand_A.wav,Large-billed Crow,Corvus macrorhynchos,"Benchakitti Park (near  Bangkok), Khlong Toei, Krung Thep Maha Nakhon",Thailand,0:54,A,2023-11-13,841865,https://xeno-canto.org/841865
xeno_audio/corvus_macrorhynchos\841786_Large-billed_Crow_Thailand_A.wav,Large-billed Crow,Corvus macrorhynchos,"Queen Sirikit Park (near  Bangkok), Chatuchak, Bangkok",Thailand,0:28,A,2023-11-12,841786,https://xeno-canto.org/841786
xeno_audio/corvus_macrorhynchos\841779_Large-billed_Crow_Thailand_A.wav,Large-billed Crow,Corvus macrorhynchos,"Queen Sirikit Park (near  Bangkok), Chatuchak, Bangkok",Thailand,0:36,A,2023-11-12,841779,https://xeno-canto.org/841779
xeno_audio/corvus_macrorhynchos\840606_Large-billed_Crow_Thailand_A.wav,Large-billed Crow,Corvus macrorhynchos,"Yan Nawa (near  Bangkok), Sathon, Krung Thep Maha Nakhon",Thailand,0:24,A,2023-11-05,840606,https://xeno-canto.org/840606
xeno_audio/corvus_macrorhynchos\836896_Large-billed_Crow_Thailand_A.wav,Large-billed Crow,Corvus macrorhynchos,"Benchakitti Park, Bangkok, Krung Thep Maha Nakhon",Thailand,1:15,A,2023-10-15,836896,https://xeno-canto.org/836896
xeno_audio/corvus_macrorhynchos\788710_Large-billed_Crow_Thailand_A.wav,Large-billed Crow,Corvus macrorhynchos,"Bangkok, Bang Lamphu, Park around Phra Sumen Fort",Thailand,0:13,A,2023-02-02,788710,https://xeno-canto.org/788710
xeno_audio/corvus_macrorhynchos\607201_Large-billed_Crow_Thailand_A.wav,Large-billed Crow,Corvus macrorhynchos,"Thai Samakkhi Village, Amphoe Wang Nam Khiao, Chang Wat Nakhon Ratchasima",Thailand,1:27,A,2020-09-05,607201,https://xeno-canto.org/607201
xeno_audio/corvus_macrorhynchos\359290_Large-billed_Crow_Thailand_A.wav,Large-billed Crow,Corvus macrorhynchos,"Muang Pattaya, Amphoe Bang Lamung, Chang Wat Chon Buri",Thailand,1:27,A,2017-02-01,359290,https://xeno-canto.org/359290
xeno_audio/corvus_macrorhynchos\302723_Large-billed_Crow_Thailand_A.wav,Large-billed Crow,Corvus macrorhynchos,"Khlong Suan, Khlong Saeng Wildlife Sanctuary, Suratthani Province",Thailand,0:56,A,2016-02-08,302723,https://xeno-canto.org/302723
xeno_audio/corvus_macrorhynchos\899714_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Benchakitti Park (near  Bangkok), Khlong Toei, Krung Thep Maha Nakhon",Thailand,0:12,B,2024-05-02,899714,https://xeno-canto.org/899714
xeno_audio/corvus_macrorhynchos\843746_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Benchakitti Park, Bangkok, Krung Thep Maha Nakhon",Thailand,0:35,B,2023-11-26,843746,https://xeno-canto.org/843746
xeno_audio/corvus_macrorhynchos\840607_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Yan Nawa (near  Bangkok), Sathon, Krung Thep Maha Nakhon",Thailand,0:27,B,2023-11-05,840607,https://xeno-canto.org/840607
xeno_audio/corvus_macrorhynchos\838158_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Benchakitti Park (near  Bangkok), Khlong Toei, Krung Thep Maha Nakhon",Thailand,1:07,B,2023-10-24,838158,https://xeno-canto.org/838158
xeno_audio/corvus_macrorhynchos\802906_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Benchakitti Park, Bangkok, Krung Thep Maha Nakhon",Thailand,0:39,B,2023-05-21,802906,https://xeno-canto.org/802906
xeno_audio/corvus_macrorhynchos\802905_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Benchakitti Park, Bangkok, Krung Thep Maha Nakhon",Thailand,0:21,B,2023-05-21,802905,https://xeno-canto.org/802905
xeno_audio/corvus_macrorhynchos\779687_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,Nai Yang Beach National Park,Thailand,0:15,B,2023-01-20,779687,https://xeno-canto.org/779687
xeno_audio/corvus_macrorhynchos\606947_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Tambon Bang Kacha, Amphoe Mueang Chanthaburi, Chang Wat Chanthaburi",Thailand,0:06,B,2019-08-19,606947,https://xeno-canto.org/606947
xeno_audio/corvus_macrorhynchos\461514_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"ตำบล บางม่วง, อำเภอ ตะกั่วป่า, พังงา",Thailand,0:31,B,2019-02-26,461514,https://xeno-canto.org/461514
xeno_audio/corvus_macrorhynchos\446405_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Lumphini Park, Bangkok, Bangkok",Thailand,0:56,B,2018-10-27,446405,https://xeno-canto.org/446405
xeno_audio/corvus_macrorhynchos\446404_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Lumphini Park, Bangkok, Bangkok",Thailand,1:03,B,2018-10-27,446404,https://xeno-canto.org/446404
xeno_audio/corvus_macrorhynchos\345836_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Khlong Suan, Khlong Saeng Wildlife Sanctuary, Suratthani Province",Thailand,0:08,B,2016-03-10,345836,https://xeno-canto.org/345836
xeno_audio/corvus_macrorhynchos\340946_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Khlong Mon Substation, Khlong Saeng Wildlife Sanctuary, Suratthani Province",Thailand,0:12,B,2016-02-08,340946,https://xeno-canto.org/340946
xeno_audio/corvus_macrorhynchos\337877_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Khlong Suan, Khlong Saeng Wildlife Sanctuary, Suratthani Province",Thailand,0:06,B,2016-01-11,337877,https://xeno-canto.org/337877
xeno_audio/corvus_macrorhynchos\332868_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Khlong Suan, Khlong Saeng Wildlife Sanctuary, Suratthani Province",Thailand,0:10,B,2016-04-08,332868,https://xeno-canto.org/332868
xeno_audio/corvus_macrorhynchos\332867_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Khlong Suan, Khlong Saeng Wildlife Sanctuary, Suratthani Province",Thailand,0:08,B,2016-04-08,332867,https://xeno-canto.org/332867
xeno_audio/corvus_macrorhynchos\316353_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Khlong Mon Substation, Khlong Saeng Wildlife Sanctuary, Suratthani Province",Thailand,0:06,B,2016-03-27,316353,https://xeno-canto.org/316353
xeno_audio/corvus_macrorhynchos\312588_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Khlong Suan, Khlong Saeng Wildlife Sanctuary, Suratthani Province",Thailand,0:14,B,2016-04-09,312588,https://xeno-canto.org/312588
xeno_audio/corvus_macrorhynchos\312586_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Khlong Suan, Khlong Saeng Wildlife Sanctuary, Suratthani Province",Thailand,0:11,B,2016-04-10,312586,https://xeno-canto.org/312586
xeno_audio/corvus_macrorhynchos\312582_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Khlong Suan, Khlong Saeng Wildlife Sanctuary, Suratthani Province",Thailand,0:08,B,2016-03-10,312582,https://xeno-canto.org/312582
xeno_audio/corvus_macrorhynchos\307471_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Khlong Mon Substation, Khlong Saeng Wildlife Sanctuary, Suratthani Province",Thailand,0:06,B,2016-03-15,307471,https://xeno-canto.org/307471
xeno_audio/corvus_macrorhynchos\303761_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Khlong Suan, Khlong Saeng Wildlife Sanctuary, Suratthani Province",Thailand,0:59,B,2016-02-08,303761,https://xeno-canto.org/303761
xeno_audio/corvus_macrorhynchos\299718_Large-billed_Crow_Thailand_B.wav,Large-billed Crow,Corvus macrorhynchos,"Khlong Suan, Khlong Saeng Wildlife Sanctuary, Suratthani Province",Thailand,0:29,B,2015-12-25,299718,https://xeno-canto.org/299718
xeno_audio/prinia_flaviventris\1004733_Yellow-bellied_Prinia_Thailand_A.wav,Yellow-bellied Prinia,Prinia flaviventris,"Phutthamonthon Park, Amphoe Phutthamonthon, Chang Wat Nakhon Pathom",Thailand,0:26,A,2025-06-07,1004733,https://xeno-canto.org/1004733
xeno_audio/prinia_flaviventris\1004378_Yellow-bellied_Prinia_Thailand_A.wav,Yellow-bellied Prinia,Prinia flaviventris,eBird hotspot: Benjakiti Park,Thailand,0:57,A,2025-06-04,1004378,https://xeno-canto.org/1004378
xeno_audio/prinia_flaviventris\1004377_Yellow-bellied_Prinia_Thailand_A.wav,Yellow-bellied Prinia,Prinia flaviventris,eBird hotspot: Benjakiti Park,Thailand,0:43,A,2025-06-04,1004377,https://xeno-canto.org/1004377
xeno_audio/prinia_flaviventris\972679_Yellow-bellied_Prinia_Thailand_A.wav,Yellow-bellied Prinia,Prinia flaviventris,"Suwintawong 51 Alley overgrown woods and scrub, Nong Chok, Krung Thep Maha Nakhon",Thailand,0:19,A,2025-01-18,972679,https://xeno-canto.org/972679
xeno_audio/prinia_flaviventris\936415_Yellow-bellied_Prinia_Thailand_A.wav,Yellow-bellied Prinia,Prinia flaviventris,"eBird hotspot: Bang Khaem Fish Ponds, Nakhon Pathom",Thailand,0:28,A,2024-09-28,936415,https://xeno-canto.org/936415
xeno_audio/prinia_flaviventris\936414_Yellow-bellied_Prinia_Thailand_A.wav,Yellow-bellied Prinia,Prinia flaviventris,"eBird hotspot: Bang Khaem Fish Ponds, Nakhon Pathom",Thailand,0:22,A,2024-09-28,936414,https://xeno-canto.org/936414
xeno_audio/prinia_flaviventris\919209_Yellow-bellied_Prinia_Thailand_A.wav,Yellow-bellied Prinia,Prinia flaviventris,"สวนจากภูผาสู่มหานที (near  Bangkok), Chatuchak, Bangkok",Thailand,0:22,A,2024-07-08,919209,https://xeno-canto.org/919209
xeno_audio/prinia_flaviventris\862057_Yellow-bellied_Prinia_Thailand_A.wav,Yellow-bellied Prinia,Prinia flaviventris,"Yaek Uthayan (near  Bangkok), Thawi Watthana, Krung Thep Maha Nakhon",Thailand,0:07,A,2024-01-16,862057,https://xeno-canto.org/862057
xeno_audio/prinia_flaviventris\854630_Yellow-bellied_Prinia_Thailand_A.wav,Yellow-bellied Prinia,Prinia flaviventris,"Malika, Mae Ai District, Chiang Mai",Thailand,0:26,A,2021-12-27,854630,https://xeno-canto.org/854630
xeno_audio/prinia_flaviventris\853712_Yellow-bellied_Prinia_Thailand_A.wav,Yellow-bellied Prinia,Prinia flaviventris,"Lam Toiting (near  Bangkok), Nong Chok, Bangkok",Thailand,0:27,A,2023-12-09,853712,https://xeno-canto.org/853712
xeno_audio/prinia_flaviventris\841426_Yellow-bellied_Prinia_Thailand_A.wav,Yellow-bellied Prinia,Prinia flaviventris,"Lam Toiting (near  Bangkok), Nong Chok, Bangkok",Thailand,0:24,A,2023-11-10,841426,https://xeno-canto.org/841426
xeno_audio/prinia_flaviventris\837547_Yellow-bellied_Prinia_Thailand_A.wav,Yellow-bellied Prinia,Prinia flaviventris,"Krathum Rai (near  Bangkok), Nong Chok, Krung Thep Maha Nakhon",Thailand,0:46,A,2023-10-23,837547,https://xeno-canto.org/837547
xeno_audio/prinia_flaviventris\706247_Yellow-bellied_Prinia_Thailand_A.wav,Yellow-bellied Prinia,Prinia flaviventris,Kumphawapi Lake,Thailand,0:31,A,2017-07-21,706247,https://xeno-canto.org/706247
xeno_audio/prinia_flaviventris\706246_Yellow-bellied_Prinia_Thailand_A.wav,Yellow-bellied Prinia,Prinia flaviventris,Kumphawapi Lake,Thailand,0:29,A,2017-07-20,706246,https://xeno-canto.org/706246
xeno_audio/prinia_flaviventris\706244_Yellow-bellied_Prinia_Thailand_A.wav,Yellow-bellied Prinia,Prinia flaviventris,"Huay Tueng Tao, Chiang Mai",Thailand,0:13,A,2016-07-15,706244,https://xeno-canto.org/706244
xeno_audio/prinia_flaviventris\462829_Yellow-bellied_Prinia_Thailand_A.wav,Yellow-bellied Prinia,Prinia flaviventris,Lat Krabang,Thailand,0:46,A,2019-03-23,462829,https://xeno-canto.org/462829
xeno_audio/prinia_flaviventris\987142_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,eBird hotspot: Benjakiti Park,Thailand,0:49,B,2025-04-10,987142,https://xeno-canto.org/987142
xeno_audio/prinia_flaviventris\950421_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Krathum Rai (near  Bangkok), Nong Chok, Krung Thep Maha Nakhon",Thailand,0:03,B,2024-08-04,950421,https://xeno-canto.org/950421
xeno_audio/prinia_flaviventris\906996_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Lai Ngao (near  Muang Yai), Wiang Kaen District, Chiang Rai",Thailand,0:14,B,2024-02-04,906996,https://xeno-canto.org/906996
xeno_audio/prinia_flaviventris\877687_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"eBird hotspot Lat Krabang paddies, Bangkok",Thailand,0:23,B,2024-02-20,877687,https://xeno-canto.org/877687
xeno_audio/prinia_flaviventris\802903_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Benchakitti Park, Bangkok, Krung Thep Maha Nakhon",Thailand,1:21,B,2023-05-21,802903,https://xeno-canto.org/802903
xeno_audio/prinia_flaviventris\802506_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Lai Ngao (near  Muang Yai), Wiang Kaen District, Chiang Rai",Thailand,3:45,B,2023-05-18,802506,https://xeno-canto.org/802506
xeno_audio/prinia_flaviventris\802199_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Lai Ngao (near  Muang Yai), Wiang Kaen District, Chiang Rai",Thailand,1:01,B,2023-05-14,802199,https://xeno-canto.org/802199
xeno_audio/prinia_flaviventris\786305_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Lai Ngao (near  Muang Yai), Wiang Kaen District, Chiang Rai",Thailand,2:23,B,2023-03-16,786305,https://xeno-canto.org/786305
xeno_audio/prinia_flaviventris\783980_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Nam Kham Nature Reserve, Chiang Saen District, Chiang Rai",Thailand,0:24,B,2023-03-04,783980,https://xeno-canto.org/783980
xeno_audio/prinia_flaviventris\783818_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Nam Kham Nature Reserve, Chiang Saen District, Chiang Rai",Thailand,0:54,B,2023-03-04,783818,https://xeno-canto.org/783818
xeno_audio/prinia_flaviventris\782973_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Lai Ngao (near  Muang Yai), Wiang Kaen District, Chiang Rai",Thailand,0:23,B,2023-02-26,782973,https://xeno-canto.org/782973
xeno_audio/prinia_flaviventris\724129_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Bangkok, Krung Thep Maha Nakhon",Thailand,0:15,B,2022-04-15,724129,https://xeno-canto.org/724129
xeno_audio/prinia_flaviventris\706249_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,Kumphawapi Lake,Thailand,0:28,B,2017-07-21,706249,https://xeno-canto.org/706249
xeno_audio/prinia_flaviventris\698142_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"eBird hotspot: Bang Khaem Fish Ponds, Nakhon Pathom",Thailand,0:24,B,2022-01-02,698142,https://xeno-canto.org/698142
xeno_audio/prinia_flaviventris\616398_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Tambon Lam Pho, Amphoe Bang Bua Thong, Chang Wat Nonthaburi",Thailand,0:23,B,2021-01-20,616398,https://xeno-canto.org/616398
xeno_audio/prinia_flaviventris\606619_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Tambon Bang Kacha, Amphoe Mueang Chanthaburi, Chang Wat Chanthaburi",Thailand,0:55,B,2019-08-22,606619,https://xeno-canto.org/606619
xeno_audio/prinia_flaviventris\606613_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Tambon Ko Khwang, Amphoe Mueang Chanthaburi, Chang Wat Chanthaburi",Thailand,0:21,B,2019-08-21,606613,https://xeno-canto.org/606613
xeno_audio/prinia_flaviventris\606609_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Tambon Bang Kacha, Amphoe Mueang Chanthaburi, Chang Wat Chanthaburi",Thailand,0:58,B,2019-08-18,606609,https://xeno-canto.org/606609
xeno_audio/prinia_flaviventris\538797_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Tambon Bang Kacha, Amphoe Mueang Chanthaburi, Chang Wat Chanthaburi",Thailand,1:28,B,2019-08-18,538797,https://xeno-canto.org/538797
xeno_audio/prinia_flaviventris\531529_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Tambon Pa Sak, Amphoe Chiang Saen, Chang Wat Chiang Rai",Thailand,0:13,B,2020-02-27,531529,https://xeno-canto.org/531529
xeno_audio/prinia_flaviventris\398881_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Tambon Bang Rak Noi, Amphoe Mueang Nonthaburi, Chang Wat Nonthaburi",Thailand,0:24,B,2018-01-10,398881,https://xeno-canto.org/398881
xeno_audio/prinia_flaviventris\382825_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Tambon Pa Tan, Amphoe Mae Tha, Chang Wat Lampang",Thailand,0:06,B,2017-08-12,382825,https://xeno-canto.org/382825
xeno_audio/prinia_flaviventris\359372_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Muang Pattaya, Amphoe Bang Lamung, Chang Wat Chon Buri",Thailand,0:21,B,2017-02-02,359372,https://xeno-canto.org/359372
xeno_audio/prinia_flaviventris\328306_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Tambon Malika, Amphoe Mae Ai, Chang Wat Chiang Mai",Thailand,0:09,B,2016-02-27,328306,https://xeno-canto.org/328306
xeno_audio/prinia_flaviventris\305381_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Nam Kham Nature Reserve, Chiang Saen District, Chiang Rai",Thailand,0:23,B,2016-02-20,305381,https://xeno-canto.org/305381
xeno_audio/prinia_flaviventris\183484_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Lower (Flora) Research Station, Bala Sector, Hala-Bala Wildlife Sanctuary",Thailand,2:37,B,2014-06-19,183484,https://xeno-canto.org/183484
xeno_audio/prinia_flaviventris\94090_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,"Kaeng Krachan National Park, Ban Krang, KM 15-18, Phetchaburi",Thailand,0:35,B,2012-01-24,94090,https://xeno-canto.org/94090
xeno_audio/prinia_flaviventris\70650_Yellow-bellied_Prinia_Thailand_B.wav,Yellow-bellied Prinia,Prinia flaviventris,Ko Kho Khao,Thailand,0:17,B,2009-04-02,70650,https://xeno-canto.org/70650
xeno_audio/prinia_inornata\1004372_Plain_Prinia_Thailand_A.wav,Plain Prinia,Prinia inornata,eBird hotspot: Benjakiti Park,Thailand,0:25,A,2025-06-04,1004372,https://xeno-canto.org/1004372
xeno_audio/prinia_inornata\1004371_Plain_Prinia_Thailand_A.wav,Plain Prinia,Prinia inornata,eBird hotspot: Benjakiti Park,Thailand,0:25,A,2025-06-04,1004371,https://xeno-canto.org/1004371
xeno_audio/prinia_inornata\1003837_Plain_Prinia_Thailand_A.wav,Plain Prinia,Prinia inornata,"Thap Yao (near  Bangkok), Lat Krabang, Krung Thep Maha Nakhon",Thailand,0:10,A,2025-06-01,1003837,https://xeno-canto.org/1003837
xeno_audio/prinia_inornata\1002984_Plain_Prinia_Thailand_A.wav,Plain Prinia,Prinia inornata,"Teochew Cemetery Park (near  Bangkok), Sathon, Krung Thep Maha Nakhon",Thailand,0:45,A,2025-05-31,1002984,https://xeno-canto.org/1002984
xeno_audio/prinia_inornata\950423_Plain_Prinia_Thailand_A.wav,Plain Prinia,Prinia inornata,"Krathum Rai (near  Bangkok), Nong Chok, Krung Thep Maha Nakhon",Thailand,0:08,A,2024-08-04,950423,https://xeno-canto.org/950423
xeno_audio/prinia_inornata\950418_Plain_Prinia_Thailand_A.wav,Plain Prinia,Prinia inornata,"Krathum Rai (near  Bangkok), Nong Chok, Krung Thep Maha Nakhon",Thailand,0:08,A,2024-08-04,950418,https://xeno-canto.org/950418
xeno_audio/prinia_inornata\950416_Plain_Prinia_Thailand_A.wav,Plain Prinia,Prinia inornata,"Krathum Rai (near  Bangkok), Nong Chok, Krung Thep Maha Nakhon",Thailand,0:05,A,2024-08-04,950416,https://xeno-canto.org/950416
xeno_audio/prinia_inornata\842681_Plain_Prinia_Thailand_A.wav,Plain Prinia,Prinia inornata,"Yan Nawa (near  Bangkok), Sathon, Krung Thep Maha Nakhon",Thailand,0:33,A,2023-11-18,842681,https://xeno-canto.org/842681
xeno_audio/prinia_inornata\829621_Plain_Prinia_Thailand_A.wav,Plain Prinia,Prinia inornata,"Wat Yai Paddyfields, Wiang Kaen District, Chiang Rai",Thailand,3:04,A,2023-09-09,829621,https://xeno-canto.org/829621
xeno_audio/prinia_inornata\746600_Plain_Prinia_Thailand_A.wav,Plain Prinia,Prinia inornata,"Nong Mak Hep reservoir, Udon Thani",Thailand,0:23,A,2017-02-11,746600,https://xeno-canto.org/746600
xeno_audio/prinia_inornata\616391_Plain_Prinia_Thailand_A.wav,Plain Prinia,Prinia inornata,"Tambon Lam Pho, Amphoe Bang Bua Thong, Chang Wat Nonthaburi",Thailand,0:26,A,2021-01-21,616391,https://xeno-canto.org/616391
xeno_audio/prinia_inornata\987141_Plain_Prinia_Thailand_B.wav,Plain Prinia,Prinia inornata,eBird hotspot: Benjakiti Park,Thailand,0:41,B,2025-04-10,987141,https://xeno-canto.org/987141
xeno_audio/prinia_inornata\890221_Plain_Prinia_Thailand_B.wav,Plain Prinia,Prinia inornata,eBird hotspot: Rama IX Park (Suan Luang Rama IX),Thailand,0:15,B,2024-02-25,890221,https://xeno-canto.org/890221
xeno_audio/prinia_inornata\859313_Plain_Prinia_Thailand_B.wav,Plain Prinia,Prinia inornata,"Yan Nawa (near  Bangkok), Sathon, Krung Thep Maha Nakhon",Thailand,0:24,B,2024-01-05,859313,https://xeno-canto.org/859313
xeno_audio/prinia_inornata\859312_Plain_Prinia_Thailand_B.wav,Plain Prinia,Prinia inornata,"Yan Nawa (near  Bangkok), Sathon, Krung Thep Maha Nakhon",Thailand,0:16,B,2024-01-05,859312,https://xeno-canto.org/859312
xeno_audio/prinia_inornata\855536_Plain_Prinia_Thailand_B.wav,Plain Prinia,Prinia inornata,"Benchakitti Park (near  Bangkok), Khlong Toei, Krung Thep Maha Nakhon",Thailand,1:05,B,2023-12-15,855536,https://xeno-canto.org/855536
xeno_audio/prinia_inornata\843749_Plain_Prinia_Thailand_B.wav,Plain Prinia,Prinia inornata,"Benchakitti Park, Bangkok, Krung Thep Maha Nakhon",Thailand,0:15,B,2023-11-26,843749,https://xeno-canto.org/843749
xeno_audio/prinia_inornata\829167_Plain_Prinia_Thailand_B.wav,Plain Prinia,Prinia inornata,"Wat Yai Paddyfields, Wiang Kaen District, Chiang Rai",Thailand,0:42,B,2023-08-31,829167,https://xeno-canto.org/829167
xeno_audio/prinia_inornata\829166_Plain_Prinia_Thailand_B.wav,Plain Prinia,Prinia inornata,"Wat Yai Paddyfields, Wiang Kaen District, Chiang Rai",Thailand,0:18,B,2023-08-31,829166,https://xeno-canto.org/829166
xeno_audio/prinia_inornata\804190_Plain_Prinia_Thailand_B.wav,Plain Prinia,Prinia inornata,"Lai Ngao (near  Muang Yai), Wiang Kaen District, Chiang Rai",Thailand,0:22,B,2023-05-21,804190,https://xeno-canto.org/804190
xeno_audio/prinia_inornata\746602_Plain_Prinia_Thailand_B.wav,Plain Prinia,Prinia inornata,"Bang Pu Mai, Samut Prakan",Thailand,0:23,B,2017-07-27,746602,https://xeno-canto.org/746602
xeno_audio/prinia_inornata\607212_Plain_Prinia_Thailand_B.wav,Plain Prinia,Prinia inornata,"Thai Samakkhi Village, Amphoe Wang Nam Khiao, Chang Wat Nakhon Ratchasima",Thailand,0:24,B,2020-08-09,607212,https://xeno-canto.org/607212
xeno_audio/prinia_inornata\545599_Plain_Prinia_Thailand_B.wav,Plain Prinia,Prinia inornata,Lat Krabang,Thailand,0:29,B,2020-04-14,545599,https://xeno-canto.org/545599
xeno_audio/prinia_inornata\432061_Plain_Prinia_Thailand_B.wav,Plain Prinia,Prinia inornata,"Tambon Tha Phon, Amphoe Mueang Phetchabun, Chang Wat Phetchabun",Thailand,0:33,B,2018-08-25,432061,https://xeno-canto.org/432061
xeno_audio/prinia_inornata\381170_Plain_Prinia_Thailand_B.wav,Plain Prinia,Prinia inornata,"สะพานท่าเสา (near  Tambon Tha It), Amphoe Mueang Uttaradit, Chang Wat Uttaradit",Thailand,0:05,B,2017-07-24,381170,https://xeno-canto.org/381170
xeno_audio/prinia_inornata\21835_Plain_Prinia_Thailand_B.wav,Plain Prinia,Prinia inornata,"Khao Yai National Park, Nakhon Ratchasima",Thailand,0:19,B,2007-06-18,21835,https://xeno-canto.org/21835
